Row ID,Variable Code,Variable,Consumption Category,Value,Variable Unit,Date,Reported Year,Prior Year
19000_2004_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,2108,Dollars,12/31/2004,2004,2003
19000_2005_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,2165,Dollars,12/31/2005,2005,2004
19000_2006_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,2236,Dollars,12/31/2006,2006,2005
19000_2007_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,2346,Dollars,12/31/2007,2007,2006
19000_2008_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,2412,Dollars,12/31/2008,2008,2007
19000_2009_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,2433,Dollars,12/31/2009,2009,2008
19000_2010_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,2503,Dollars,12/31/2010,2010,2009
19000_1997_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),586,Dollars,12/31/1997,1997,1996
19000_1998_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),678,Dollars,12/31/1998,1998,1997
19000_1999_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),728,Dollars,12/31/1999,1999,1998
19000_2015_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,2658,Dollars,12/31/2015,2015,2014
19000_2016_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,2696,Dollars,12/31/2016,2016,2015
19000_2017_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,2775,Dollars,12/31/2017,2017,2016
19000_2018_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,2861,Dollars,12/31/2018,2018,2017
19000_2019_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,2947,Dollars,12/31/2019,2019,2018
19000_2020_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,2803,Dollars,12/31/2020,2020,2019
19000_2021_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,2990,Dollars,12/31/2021,2021,2020
19000_2022_SAPCE2-21_annual,SAPCE2-21,Per capita personal consumption expenditures: Other services,Other services,3290,Dollars,12/31/2022,2022,2021
19000_2000_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),776,Dollars,12/31/2000,2000,1999
19000_2001_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),865,Dollars,12/31/2001,2001,2000
19000_2002_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),883,Dollars,12/31/2002,2002,2001
19000_2003_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),943,Dollars,12/31/2003,2003,2002
19000_2004_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),902,Dollars,12/31/2004,2004,2003
19000_2005_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),907,Dollars,12/31/2005,2005,2004
19000_2006_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),957,Dollars,12/31/2006,2006,2005
19000_2007_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),918,Dollars,12/31/2007,2007,2006
19000_2008_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1046,Dollars,12/31/2008,2008,2007
19000_2009_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1111,Dollars,12/31/2009,2009,2008
19000_2010_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1156,Dollars,12/31/2010,2010,2009
19000_2011_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1207,Dollars,12/31/2011,2011,2010
19000_2012_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1274,Dollars,12/31/2012,2012,2011
19000_2013_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1299,Dollars,12/31/2013,2013,2012
19000_2014_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1331,Dollars,12/31/2014,2014,2013
19000_2015_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1375,Dollars,12/31/2015,2015,2014
19000_2016_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1446,Dollars,12/31/2016,2016,2015
19000_2017_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1462,Dollars,12/31/2017,2017,2016
19000_2018_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1459,Dollars,12/31/2018,2018,2017
19000_2019_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1449,Dollars,12/31/2019,2019,2018
19000_2020_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1576,Dollars,12/31/2020,2020,2019
19000_2021_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1521,Dollars,12/31/2021,2021,2020
19000_2022_SAPCE2-22_annual,SAPCE2-22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs),Final consumption expenditures of nonprofit institutions serving households (NPISHs),1709,Dollars,12/31/2022,2022,2021
19000_1997_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,2098,Dollars,12/31/1997,1997,1996
19000_1998_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,2216,Dollars,12/31/1998,1998,1997
19000_1999_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,2297,Dollars,12/31/1999,1999,1998
19000_2000_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,2378,Dollars,12/31/2000,2000,1999
19000_2001_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,2572,Dollars,12/31/2001,2001,2000
19000_2022_SAPCE1-1_annual,SAPCE1-1,Total personal consumption expenditures,All,145480.9,Millions of current dollars,12/31/2022,2022,2021
19000_2002_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,2696,Dollars,12/31/2002,2002,2001
19000_2003_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,2804,Dollars,12/31/2003,2003,2002
19000_2004_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,2844,Dollars,12/31/2004,2004,2003
19000_2005_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,2924,Dollars,12/31/2005,2005,2004
19000_2006_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,3001,Dollars,12/31/2006,2006,2005
19000_2007_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,3023,Dollars,12/31/2007,2007,2006
19000_2008_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,3207,Dollars,12/31/2008,2008,2007
19000_2009_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,3382,Dollars,12/31/2009,2009,2008
19000_2010_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,3508,Dollars,12/31/2010,2010,2009
19000_2011_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,3618,Dollars,12/31/2011,2011,2010
19000_2012_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,3748,Dollars,12/31/2012,2012,2011
19000_2013_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,3822,Dollars,12/31/2013,2013,2012
19000_2014_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,3895,Dollars,12/31/2014,2014,2013
19000_2015_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,4053,Dollars,12/31/2015,2015,2014
19000_2016_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,4263,Dollars,12/31/2016,2016,2015
19000_2017_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,4321,Dollars,12/31/2017,2017,2016
19000_2018_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,4365,Dollars,12/31/2018,2018,2017
19000_2019_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,4420,Dollars,12/31/2019,2019,2018
19000_2020_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,4353,Dollars,12/31/2020,2020,2019
19000_2021_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,4562,Dollars,12/31/2021,2021,2020
19000_2022_SAPCE2-23_annual,SAPCE2-23,Per capita personal consumption expenditures: Gross output of nonprofit institutions,Gross output of nonprofit institutions,4859,Dollars,12/31/2022,2022,2021
